municipio,municipio_chave,mes,indice_2026,base_icms,repasse_calculado,fundeb_calculado,liquido_calculado,repasse_sefaz,fundeb_sefaz,repasse_liquido_sefaz,diferenca,erro_absoluto,erro_percentual
BANABUIU,BANABUIU,Abril,0.2662871,1853353143.2,1233810.0844465317,246762.01688930637,987048.0675572255,1233809.53,246760.77,987048.76,-0.5544465316925198,0.5544465316925198,4.4937773474040174e-05
BANABUIU,BANABUIU,Maio,0.2662871,1854938665.46,1234865.5947580338,246973.11895160677,987892.4758064271,1234865.28,246971.55,987893.73,-0.31475803372450173,0.31475803372450173,2.5489260960070213e-05
BANABUIU,BANABUIU,Junho,0.2662871,1934205596.72,1287634.9978858456,257526.99957716913,1030107.9983086765,1294611.38,258920.94,1035690.44,6976.382114154287,6976.382114154287,0.53887847905016
BARBALHA,BARBALHA,Janeiro,0.6646366,1923303904.52,3195745.4196672435,639149.0839334488,2556596.335733795,3195744.97,639148.0,2556596.97,-0.4496672432869673,0.4496672432869673,1.407081126648749e-05
BARBALHA,BARBALHA,Fevereiro,0.6646366,1670684530.04,2775995.2142959586,555199.0428591918,2220796.171436767,2775994.81,555198.28,2220796.53,-0.4042959585785866,0.4042959585785866,1.4564002681928162e-05
BARBALHA,BARBALHA,Março,0.6646366,1678479898.09,2788947.93158721,557789.586317442,2231158.345269768,2788947.42,557788.11,2231159.31,-0.5115872099995613,0.5115872099995613,1.83433795248661e-05
BARBALHA,BARBALHA,Abril,0.6646366,1853353143.2,3079515.829239403,615903.1658478806,2463612.6633915226,3079515.26,615902.0,2463613.26,-0.5692394031211734,0.5692394031211734,1.848470798359263e-05
BARBALHA,BARBALHA,Maio,0.6646366,1854938665.46,3082150.3195496798,616430.063909936,2465720.255639744,3082149.81,616428.96,2465720.85,-0.5095496797002852,0.5095496797002852,1.6532281398102618e-05
BARBALHA,BARBALHA,Junho,0.6646366,1934205596.72,3213859.57876238,642771.9157524761,2571087.6630099043,3282887.54,656576.21,2626311.33,69027.9612376201,69027.9612376201,2.102659941790759
BARREIRA,BARREIRA,Janeiro,0.215845,1923303904.52,1037838.8281777985,207567.7656355597,830271.0625422389,1037838.22,207566.17,830272.05,-0.6081777985673398,0.6081777985673398,5.860044338773145e-05
BARREIRA,BARREIRA,Fevereiro,0.215845,1670684530.04,901522.2559662096,180304.45119324193,721217.8047729677,901521.61,180303.21,721218.4,-0.6459662095876411,0.6459662095876411,7.16528813532979e-05
BARREIRA,BARREIRA,Março,0.215845,1678479898.09,905728.7340080901,181145.74680161802,724582.9872064721,905727.42,181144.3,724583.12,-1.3140080900629982,1.3140080900629982,0.00014507765372312546
BARREIRA,BARREIRA,Abril,0.215845,1853353143.2,1000092.5229850101,200018.50459700203,800074.0183880081,1000091.27,200016.81,800074.46,-1.2529850100399926,1.2529850100399926,0.00012528706605348055
BARREIRA,BARREIRA,Maio,0.215845,1854938665.46,1000948.0906155343,200189.6181231069,800758.4724924276,1000946.88,200188.11,800758.77,-1.2106155343353748,1.2106155343353748,0.00012094703110872126
BARREIRA,BARREIRA,Junho,0.215845,1934205596.72,1043721.5175600711,208744.30351201422,834977.2140480569,1081066.52,216211.47,864855.05,37345.00243992894,37345.00243992894,3.4544592538051164
BARRO,BARRO,Janeiro,0.156401,1923303904.52,752016.6349270814,150403.3269854163,601613.3079416652,752015.27,150401.91,601613.36,-1.3649270813912153,1.3649270813912153,0.000181502575259039
BARRO,BARRO,Fevereiro,0.156401,1670684530.04,653241.8279569652,130648.36559139304,522593.46236557217,653241.06,130647.18,522593.88,-0.7679569651372731,0.7679569651372731,0.00011756103713647043
BARRO,BARRO,Março,0.156401,1678479898.09,656289.8363529353,131257.96727058708,525031.8690823483,656289.06,131256.69,525032.37,-0.77635293523781,0.77635293523781,0.00011829435877505104
BARRO,BARRO,Abril,0.156401,1853353143.2,724665.7123740581,144933.1424748116,579732.5698992464,724664.32,144931.21,579733.11,-1.3923740581376478,1.3923740581376478,0.00019214055662870888
BARRO,BARRO,Maio,0.156401,1854938665.46,725285.6555415238,145057.13110830478,580228.5244332191,725284.08,145055.98,580228.1,-1.5755415238672867,1.5755415238672867,0.00021723095367918278
BARRO,BARRO,Junho,0.156401,1934205596.72,756279.2238315119,151255.84476630238,605023.3790652095,807878.2,161574.2,646304.0,51598.976168488036,51598.976168488036,6.386974691047244
BARROQUINHA,BARROQUINHA,Janeiro,0.2101754,1923303904.52,1010577.918635132,202115.58372702642,808462.3349081057,1010577.13,202113.71,808463.42,-0.788635132019408,0.788635132019408,7.803809413531929e-05
BARROQUINHA,BARROQUINHA,Fevereiro,0.2101754,1670684530.04,877841.9734374225,175568.3946874845,702273.578749938,877841.27,175567.29,702273.98,-0.7034374225186184,0.7034374225186184,8.013264431263506e-05
BARROQUINHA,BARROQUINHA,Março,0.2101754,1678479898.09,881937.9599325624,176387.5919865125,705550.36794605,881937.24,176386.07,705551.17,-0.7199325624387711,0.7199325624387711,8.163081563930458e-05
BARROQUINHA,BARROQUINHA,Abril,0.2101754,1853353143.2,973823.0955332932,194764.61910665865,779058.4764266346,973822.04,194762.76,779059.28,-1.0555332931689918,1.0555332931689918,0.0001083907787883905
BARROQUINHA,BARROQUINHA,Maio,0.2101754,1854938665.46,974656.1899713041,194931.23799426085,779724.9519770434,974655.19,194930.11,779725.08,-0.9999713042052463,0.9999713042052463,0.00010259744312296192
BARROQUINHA,BARROQUINHA,Junho,0.2101754,1934205596.72,1016306.0874321617,203261.21748643235,813044.8699457294,1027027.95,205403.33,821624.62,10721.862567838281,10721.862567838281,1.0439698907744703
BATURITE,BATURITE,Janeiro,0.2376617,1923303904.52,1142739.1889121523,228547.83778243046,914191.3511297219,1142737.98,228546.58,914191.4,-1.2089121523313224,1.2089121523313224,0.00010579084387580454
BATURITE,BATURITE,Fevereiro,0.2376617,1670684530.04,992644.3139325187,198528.86278650374,794115.451146015,992643.89,198527.82,794116.07,-0.4239325186936185,0.4239325186936185,4.270741229199713e-05
BATURITE,BATURITE,Março,0.2376617,1678479898.09,997275.9649897404,199455.1929979481,797820.7719917924,997274.35,199453.68,797820.67,-1.6149897404247895,1.6149897404247895,0.00016194036680325626
BATURITE,BATURITE,Abril,0.2376617,1853353143.2,1101177.6467831386,220235.52935662773,880942.1174265109,1101176.35,220234.36,880941.99,-1.2967831385321915,1.2967831385321915,0.00011776343893802218
BATURITE,BATURITE,Maio,0.2376617,1854938665.46,1102119.6915723872,220423.93831447745,881695.7532579098,1102119.07,220422.49,881696.58,-0.6215723871719092,0.6215723871719092,5.639793413355139e-05
BATURITE,BATURITE,Junho,0.2376617,1934205596.72,1149216.4756649742,229843.29513299486,919373.1805319794,1229347.24,245868.33,983478.91,80130.7643350258,80130.7643350258,6.518155467207605
BEBERIBE,BEBERIBE,Janeiro,0.4940662,1923303904.52,2375598.6288783983,475119.7257756797,1900478.9031027188,2375597.82,475118.17,1900479.65,-0.8088783985003829,0.8088783985003829,3.40494671147822e-05
BEBERIBE,BEBERIBE,Fevereiro,0.4940662,1670684530.04,2063571.8928891215,412714.37857782433,1650857.5143112973,2063571.27,412712.72,1650858.55,-0.6228891215287149,0.6228891215287149,3.0185006478051754e-05
BEBERIBE,BEBERIBE,Março,0.4940662,1678479898.09,2073200.4625642837,414640.09251285676,1658560.370051427,2073199.15,414638.66,1658560.49,-1.312564283842221,1.312564283842221,6.331105643383179e-05
BEBERIBE,BEBERIBE,Abril,0.4940662,1853353143.2,2289197.8617971996,457839.5723594399,1831358.2894377597,2289196.83,457837.65,1831359.18,-1.031797199510038,1.031797199510038,4.5072454495319125e-05
BEBERIBE,BEBERIBE,Maio,0.4940662,1854938665.46,2291156.244192234,458231.2488384468,1832924.9953537872,2291155.67,458230.19,1832925.48,-0.5741922338493168,0.5741922338493168,2.5061249279902353e-05
BEBERIBE,BEBERIBE,Junho,0.4940662,1934205596.72,2389064.0229754574,477812.8045950915,1911251.218380366,2446931.55,489384.78,1957546.77,57867.52702454245,57867.52702454245,2.364901749071912
BELA CRUZ,BELA CRUZ,Janeiro,0.2191627,1923303904.52,1053791.1915878635,210758.23831757272,843032.9532702909,1053790.06,210756.56,843033.5,-1.1315878634341061,1.1315878634341061,0.00010738266628118564
BELA CRUZ,BELA CRUZ,Fevereiro,0.2191627,1670684530.04,915379.3311294937,183075.86622589873,732303.4649035949,915378.73,183074.77,732303.96,-0.601129493676126,0.601129493676126,6.567003077252254e-05
BELA CRUZ,BELA CRUZ,Março,0.2191627,1678479898.09,919650.465902823,183930.0931805646,735720.3727222584,919649.47,183928.75,735720.72,-0.9959028230514377,0.9959028230514377,0.00010829156711757119
BELA CRUZ,BELA CRUZ,Abril,0.2191627,1853353143.2,1015464.6972929966,203092.9394585993,812371.7578343973,1015463.48,203091.38,812372.1,-1.2172929965890944,1.2172929965890944,0.0001198756056287809
BELA CRUZ,BELA CRUZ,Maio,0.2191627,1854938665.46,1016333.4156415258,203266.68312830516,813066.7325132206,1016333.05,203264.77,813068.28,-0.3656415257137269,0.3656415257137269,3.5976545849190564e-05
BELA CRUZ,BELA CRUZ,Junho,0.2191627,1934205596.72,1059764.3023306658,211952.86046613316,847811.4418645327,1141688.47,228335.66,913352.81,81924.16766933422,81924.16766933422,7.17570246367945
BOA VIAGEM,BOA VIAGEM,Janeiro,0.3052265,1923303904.52,1467608.2980324344,293521.6596064869,1174086.6384259476,1467607.67,293520.56,1174087.11,-0.6280324344988912,0.6280324344988912,4.2792937604291156e-05
BOA VIAGEM,BOA VIAGEM,Fevereiro,0.3052265,1670684530.04,1274842.9792706352,254968.59585412705,1019874.3834165082,1274842.03,254966.77,1019875.26,-0.949270635144785,0.949270635144785,7.446182450893818e-05
BOA VIAGEM,BOA VIAGEM,Março,0.3052265,1678479898.09,1280791.3615359184,256158.2723071837,1024633.0892287348,1280790.45,256156.46,1024633.99,-0.9115359184797853,0.9115359184797853,7.116979350367466e-05
BOA VIAGEM,BOA VIAGEM,Abril,0.3052265,1853353143.2,1414231.2329073371,282846.24658146745,1131384.9863258698,1414230.11,282844.46,1131385.65,-1.1229073370341212,1.1229073370341212,7.94006102043833e-05
BOA VIAGEM,BOA VIAGEM,Maio,0.3052265,1854938665.46,1415441.0914325668,283088.21828651335,1132352.8731460534,1415439.92,283086.18,1132353.74,-1.1714325668290257,1.1714325668290257,8.276102364196609e-05
BOA VIAGEM,BOA VIAGEM,Junho,0.3052265,1934205596.72,1475927.0114181428,295185.4022836286,1180741.6091345144,1596229.6,319244.98,1276984.62,120302.58858185727,120302.58858185727,7.536671953825268
BREJO SANTO,BREJO SANTO,Janeiro,0.5381469,1923303904.52,2587550.0849383348,517510.01698766695,2070040.0679506678,2587549.14,517508.51,2070040.63,-0.9449383346363902,0.9449383346363902,3.651866239094459e-05
BREJO SANTO,BREJO SANTO,Fevereiro,0.5381469,1670684530.04,2247684.251797457,449536.8503594915,1798147.401437966,2247683.24,449535.82,1798147.42,-1.0117974570021033,1.0117974570021033,4.5015126642226655e-05
BREJO SANTO,BREJO SANTO,Março,0.5381469,1678479898.09,2258171.8846736234,451634.3769347247,1806537.5077388987,2258170.82,451632.9,1806537.92,-1.064673623535782,1.064673623535782,4.714761231109089e-05
BREJO SANTO,BREJO SANTO,Abril,0.5381469,1853353143.2,2493440.62154584,498688.124309168,1994752.497236672,2493439.93,498686.65,1994753.28,-0.6915458398871124,0.6915458398871124,2.7734609988663827e-05
BREJO SANTO,BREJO SANTO,Maio,0.5381469,1854938665.46,2495573.7312685903,499114.7462537181,1996458.9850148724,2495572.81,499113.78,1996459.03,-0.9212685902602971,0.9212685902602971,3.691611747686484e-05
BREJO SANTO,BREJO SANTO,Junho,0.5381469,1934205596.72,2602216.8645937955,520443.3729187591,2081773.4916750365,2640135.56,528025.7,2112109.86,37918.695406204555,37918.695406204555,1.4362404711599186
CAMOCIM,CAMOCIM,Janeiro,0.4217973,1923303904.52,2028110.9850149844,405622.1970029969,1622488.7880119877,2028110.24,405621.02,1622489.22,-0.7450149843934923,0.7450149843934923,3.673444222605436e-05
CAMOCIM,CAMOCIM,Fevereiro,0.4217973,1670684530.04,1761725.559806602,352345.11196132045,1409380.4478452818,1761724.76,352344.09,1409380.67,-0.7998066020663828,0.7998066020663828,4.53990668818427e-05
CAMOCIM,CAMOCIM,Março,0.4217973,1678479898.09,1769945.7227965926,353989.14455931855,1415956.5782372742,1769945.23,353987.58,1415957.65,-0.49279659264720976,0.49279659264720976,2.784247694756124e-05
CAMOCIM,CAMOCIM,Abril,0.4217973,1853353143.2,1954348.3793706833,390869.6758741367,1563478.7034965467,1954347.85,390868.18,1563479.67,-0.5293706832453609,0.5293706832453609,2.7086819945863825e-05
CAMOCIM,CAMOCIM,Maio,0.4217973,1854938665.46,1956020.3018915781,391204.0603783156,1564816.2415132625,1956019.41,391202.63,1564816.78,-0.8918915782123804,0.8918915782123804,4.5597276471422156e-05
CAMOCIM,CAMOCIM,Junho,0.4217973,1934205596.72,2039606.745853462,407921.34917069244,1631685.3966827698,2154642.47,430927.85,1723714.62,115035.72414653818,115035.72414653818,5.338970420764897
CAMPOS SALES,CAMPOS SALES,Janeiro,0.2138889,1923303904.52,1028433.3912587194,205686.6782517439,822746.7130069756,1028432.39,205685.34,822747.05,-1.0012587193632498,1.0012587193632498,9.735775818605342e-05
CAMPOS SALES,CAMPOS SALES,Fevereiro,0.2138889,1670684530.04,893352.1909431813,178670.43818863627,714681.7527545451,893352.01,178669.66,714682.35,-0.18094318127259612,0.18094318127259612,2.0254410271332586e-05
CAMPOS SALES,CAMPOS SALES,Março,0.2138889,1678479898.09,897520.5476864553,179504.10953729108,718016.4381491643,897520.39,179502.9,718017.49,-0.1576864552916959,0.1576864552916959,1.7569122334000224e-05
CAMPOS SALES,CAMPOS SALES,Abril,0.2138889,1853353143.2,991029.1627764761,198205.83255529523,792823.3302211809,991028.53,198204.46,792824.07,-0.6327764760935679,0.6327764760935679,6.385048027765335e-05
CAMPOS SALES,CAMPOS SALES,Maio,0.2138889,1854938665.46,991876.9768067683,198375.39536135367,793501.5814454147,991876.03,198373.36,793502.67,-0.9468067683046684,0.9468067683046684,9.545615980907094e-05
CAMPOS SALES,CAMPOS SALES,Junho,0.2138889,1934205596.72,1034262.7686407109,206852.55372814217,827410.2149125687,1089240.38,217846.31,871394.07,54977.61135928903,54977.61135928903,5.047335039056213
CANINDE,CANINDE,Janeiro,0.4096914,1923303904.52,1969902.673170663,393980.53463413264,1575922.1385365305,1969902.48,393979.53,1575922.95,-0.19317066296935081,0.19317066296935081,9.806102836590713e-06
CANINDE,CANINDE,Fevereiro,0.4096914,1670684530.04,1711162.7101760742,342232.54203521484,1368930.1681408593,1711162.41,342231.29,1368931.12,-0.3001760742627084,0.3001760742627084,1.7542231672954318e-05
CANINDE,CANINDE,Março,0.4096914,1678479898.09,1719146.9483008736,343829.3896601747,1375317.558640699,1719145.7,343828.11,1375317.59,-1.2483008736744523,1.2483008736744523,7.261169740729087e-05
CANINDE,CANINDE,Abril,0.4096914,1853353143.2,1898257.1098300214,379651.4219660043,1518605.6878640172,1898256.28,379649.99,1518606.29,-0.8298300213646144,0.8298300213646144,4.371538396093779e-05
CANINDE,CANINDE,Maio,0.4096914,1854938665.46,1899881.0469160976,379976.20938321954,1519904.8375328782,1899879.99,379975.19,1519904.8,-1.0569160976447165,1.0569160976447165,5.563067684315768e-05
CANINDE,CANINDE,Junho,0.4096914,1934205596.72,1981068.4970201305,396213.69940402615,1584854.7976161046,2136641.14,427326.75,1709314.39,155572.64297986962,155572.64297986962,7.281177923021252
CAPISTRANO,CAPISTRANO,Janeiro,0.1838512,1923303904.52,884004.3270267184,176800.8654053437,707203.4616213748,884003.14,176799.85,707203.29,-1.1870267183985561,1.1870267183985561,0.0001342785635805045
CAPISTRANO,CAPISTRANO,Fevereiro,0.1838512,1670684530.04,767893.389173225,153578.677834645,614314.71133858,767892.49,153577.36,614315.13,-0.8991732250433415,0.8991732250433415,0.0001170962389596155
CAPISTRANO,CAPISTRANO,Março,0.1838512,1678479898.09,771476.3585993104,154295.2717198621,617181.0868794484,771474.38,154293.62,617180.76,-1.978599310386926,1.978599310386926,0.0002564698662302857
CAPISTRANO,CAPISTRANO,Abril,0.1838512,1853353143.2,851852.9985027296,170370.59970054592,681482.3988021837,851851.97,170368.9,681483.07,-1.028502729604952,1.028502729604952,0.00012073726020789177
CAPISTRANO,CAPISTRANO,Maio,0.1838512,1854938665.46,852581.7489280488,170516.34978560975,682065.399142439,852580.63,170514.94,682065.69,-1.1189280487596989,1.1189280487596989,0.00013124014426174553
CAPISTRANO,CAPISTRANO,Junho,0.1838512,1934205596.72,889015.0500092201,177803.01000184403,711212.0400073761,926864.4,185371.05,741493.35,37849.34999077988,37849.34999077988,4.083590867313481
CARIDADE,CARIDADE,Janeiro,0.3110968,1923303904.52,1495834.2253091938,299166.8450618388,1196667.3802473552,1495833.54,299165.65,1196667.89,-0.6853091937955469,0.6853091937955469,4.581453587379428e-05
CARIDADE,CARIDADE,Fevereiro,0.3110968,1670684530.04,1299361.5277623697,259872.30555247396,1039489.2222098958,1299360.52,259870.89,1039489.63,-1.0077623696997762,1.0077623696997762,7.755833382560955e-05
CARIDADE,CARIDADE,Março,0.3110968,1678479898.09,1305424.3129003127,261084.86258006256,1044339.4503202502,1305423.44,261083.17,1044340.27,-0.8729003127664328,0.8729003127664328,6.686721610931338e-05
CARIDADE,CARIDADE,Abril,0.3110968,1853353143.2,1441430.5802986545,288286.11605973094,1153144.4642389237,1441429.54,288283.49,1153146.05,-1.0402986544650048,1.0402986544650048,7.217131504499379e-05
CARIDADE,CARIDADE,Maio,0.3110968,1854938665.46,1442663.7075521913,288532.74151043827,1154130.966041753,1442663.4,288531.22,1154132.18,-0.30755219142884016,0.30755219142884016,2.131836098627304e-05
CARIDADE,CARIDADE,Junho,0.3110968,1934205596.72,1504312.9292042062,300862.58584084123,1203450.343363365,1488049.25,297608.54,1190440.71,-16263.679204206215,16263.679204206215,1.0929530191427612
CARIRE,CARIRE,Janeiro,0.2524214,1923303904.52,1213707.660511012,242741.5321022024,970966.1284088097,1213706.08,242739.67,970966.41,-1.5805110118817538,1.5805110118817538,0.00013022189127385387
CARIRE,CARIRE,Fevereiro,0.2524214,1670684530.04,1054291.3200775972,210858.26401551944,843433.0560620778,1054290.67,210857.43,843433.24,-0.6500775972381234,0.6500775972381234,6.166018686650461e-05
CARIRE,CARIRE,Março,0.2524214,1678479898.09,1059210.614369338,211842.1228738676,847368.4914954704,1059210.04,211840.51,847369.53,-0.574369337875396,0.574369337875396,5.422619841060004e-05
CARIRE,CARIRE,Abril,0.2524214,1853353143.2,1169564.9877523615,233912.9975504723,935651.9902018892,1169563.9,233911.03,935652.87,-1.0877523615490645,1.0877523615490645,9.300495351720967e-05
CARIRE,CARIRE,Maio,0.2524214,1854938665.46,1170565.5371238622,234113.10742477246,936452.4296990898,1170564.73,234111.49,936453.24,-0.8071238622069359,0.8071238622069359,6.895166422850755e-05
CARIRE,CARIRE,Junho,0.2524214,1934205596.72,1220587.2115297448,244117.44230594896,976469.7692237959,1233528.49,246704.06,986824.43,12941.278470255202,12941.278470255202,1.049126840212276
CARIRIACU,CARIRIACU,Janeiro,0.2034152,1923303904.52,978073.1209967918,195614.62419935837,782458.4967974335,978071.92,195612.79,782459.13,-1.200996791711077,1.200996791711077,0.00012279227806796426
CARIRIACU,CARIRIACU,Fevereiro,0.2034152,1670684530.04,849606.5695374815,169921.3139074963,679685.2556299852,849605.64,169920.34,679685.3,-0.929537481511943,0.929537481511943,0.00010940811098098914
CARIRIACU,CARIRIACU,Março,0.2034152,1678479898.09,853570.8104148924,170714.1620829785,682856.648331914,853569.99,170712.05,682857.94,-0.820414892397821,0.820414892397821,9.611571423660535e-05
CARIRIACU,CARIRIACU,Abril,0.2034152,1853353143.2,942500.5007366416,188500.10014732834,754000.4005893134,942498.89,188497.93,754000.96,-1.6107366415672004,1.6107366415672004,0.00017090064069647876
CARIRIACU,CARIRIACU,Maio,0.2034152,1854938665.46,943306.7990556975,188661.35981113953,754645.4392445581,943306.1,188659.68,754646.42,-0.699055697536096,0.699055697536096,7.410698367540462e-05
CARIRIACU,CARIRIACU,Junho,0.2034152,1934205596.72,983617.0457447954,196723.4091489591,786893.6365958364,1045455.83,209089.68,836366.15,61838.784255204606,61838.784255204606,5.915006878406772
CARIUS,CARIUS,Janeiro,0.2123878,1923303904.52,1021215.7125310322,204243.14250620644,816972.5700248257,1021214.16,204240.99,816973.17,-1.5525310321245342,1.5525310321245342,0.00015202795779139353
CARIUS,CARIUS,Fevereiro,0.2123878,1670684530.04,887082.5295730737,177416.50591461477,709666.0236584591,887081.47,177415.27,709666.2,-1.0595730737550184,1.0595730737550184,0.00011944484352209708
